place_id,name,latitude,longitude,rating,user_ratings_total,location_score,success_label,daily_footfall,footfall_category,monthly_revenue,profitability
ChIJMTumPfLBwjsRok9-LfOeS-U,Todian Timbers | Timber Manufacturer | Timber Shop in Pune | Sawmill in Pune | Live Edge Furniture,18.5084546,73.8662906,4.9,38,98.0,1,10,Medium,44100,Low
ChIJq-wujaXr3TsRQgLwCqHJFxQ,Savitribai Phule Pune University Nashik Sub Center,19.9986144,73.7678268,4.8,246,96.0,1,24,High,103680,Low
ChIJ-RFZ_ZTBwjsRZld6V1_RfmM,SS Mobile - Pune -Swargate,18.5031069,73.85881680000001,4.9,898,98.0,1,90,High,396900,Medium
ChIJ3TUF_qbqwjsRX8GminvpkbM,Peter England Factory Outlet Pune Satara Road,18.4808601,73.8569267,4.0,362,80.0,1,29,High,250560,Medium
ChIJ17M5TMLBwjsRkcwzN4yvy8w,Campus Exclusive Store,18.5622429,73.916699,4.5,128,90.0,1,11,High,106920,Low
ChIJt5lGiLS_wjsRZ4OssA4Y5SE,"ASICS - Westend Mall, Pune",18.561711,73.8069624,4.0,8,80.0,1,10,Low,86400,Low
ChIJDZq-PDe_wjsRGw5WG_YCHe0,"BlueStone Jewellery The Pavillion, Pune",18.5335228,73.829625,4.7,1122,94.0,1,108,High,7309440,High
ChIJteW9GRDAwjsRMVvwih5d_e0,Simply Life Pune,18.496524,73.85447529999999,4.0,29,80.0,1,10,Medium,36000,Low
ChIJkZpXsiPAwjsRhP3Pe7I-2Ls,Designer Boutiques In Pune - JazaBella Design Studio,18.4901822,73.86841489999999,4.8,20,96.0,1,10,Medium,103680,Low
ChIJuWZF-m7AwjsRAAAA0FZRkyw,S M COLLECTION,18.5128871,73.85518979999999,5.0,1,100.0,1,10,Low,108000,Low
ChIJs8xKGTnrwjsReq1j5hhP63w,Firstcry.com Store Pune Bibwewadi,18.4814877,73.8762722,4.8,1259,96.0,1,124,High,1285632,High
ChIJVc4pMNXBwjsRWPvD-2E7Ak0,LAXMI WATCH COMPANY - CASIO,18.4886864,73.8570711,4.8,804,96.0,1,79,High,341280,Medium
ChIJvVoTxrG_wjsRF0zZh-HKMQw,Savitribai Phule Pune University Food Mall,18.5479106,73.829011,4.2,535,84.0,1,46,High,173880,Low
ChIJudBr_fXBwjsRtrIoqx1YReQ,Tulshi Baug Market,18.514378,73.8561088,4.5,255,90.0,1,23,High,93150,Low
ChIJLf-sFzzBwjsR0CDqmHpsFNM,Market pune,18.5145343,73.8522168,5.0,6,100.0,1,10,Low,45000,Low
ChIJQ310S0m_wjsRTffdgLPZyOc,Pune university food mall and canteen,18.5478922,73.8289079,3.9,21,78.0,0,10,Medium,28080,Low
ChIJZ1BkJD6_wjsRvmqBV823AyM,Mala and Kinnary,18.5379996,73.83556,4.7,12,94.0,1,10,Low,101520,Low
ChIJh0Y__fzBwjsRf-t1P-4TmIQ,"SkyJumper Trampoline Park - Pune, Creaticity Mall",18.5569425,73.89344659999999,4.9,32731,98.0,1,3295,High,14530950,High
ChIJC1mnrZq_wjsRR4y_UhaB1Ls,Mauji - The Time Cafe,18.543817,73.8329553,4.7,1296,94.0,1,125,High,1269000,High
ChIJs9Ce6kjAwjsRaxZuBhojKag,Silkyworld Antiques Store,18.50711,73.87812,4.6,75,92.0,1,10,Medium,41400,Low
ChIJl2MJLJK_wjsRQ3lcuYupnkE,SNDT Women University,18.5074419,73.82784,4.0,511,80.0,1,42,High,151200,Low
ChIJBSEx_h3AwjsRUyl7YTnKBzA,Disha Computer Institute Satara Road | Full Stack Developer | Data Analytics | Programming Language | TallyPrime Course,18.4909281,73.8580076,4.7,238,94.0,1,22,High,93060,Low
ChIJbdXdTHPAwjsR5LRA9dDeAes,Sir Parashurambhau College,18.5073729,73.8496335,4.3,2301,86.0,1,203,High,785610,High
ChIJscdVhxe_wjsRyt9yGYbQ5tA,"Indian Institute of Science Education and Research, Pune(IISER pune)",18.5474305,73.8079743,4.7,1241,94.0,1,119,High,503370,High
ChIJ____j03AwjsR2cLIkHbq9ss,Pune Sub Area CSD Canteen,18.518259,73.88485969999999,4.4,2854,88.0,1,258,High,1021680,High
ChIJr6L1NAC_wjsRrNyUiluF7v8,The sugar kitchen Pune University ♥️,18.5410298,73.8298956,3.5,2,70.0,0,10,Low,9450,Low
ChIJG0aNDmm_wjsRTYAVz5zXwB4,Modern Law College,18.5414944,73.8272618,4.0,300,80.0,1,24,High,86400,Low
ChIJB4NVA9nBwjsRmDfGGvnQl7A,The Perfume Shop - Dubai,18.5108043,73.87888319999999,4.8,49,96.0,1,10,Medium,103680,Low
ChIJm4w1V0TAwjsRX9ssqGmYDKc,The Word Bookshop,18.5164361,73.87443329999999,4.8,311,96.0,1,30,High,129600,Low
ChIJDbi9UgDBwjsRKMEec9RBEWU,Chor bazar,18.5269023,73.8615138,4.3,50,86.0,1,10,Medium,38700,Low
ChIJv3_sOgC_wjsR5QiYQcvrsV4,The sugar kitchen Pune University,18.5554062,73.8254074,1.0,1,20.0,0,10,Low,2700,Low
ChIJfxdIA1C_wjsRhRu41eY7shI,Mamta Super Market,18.562759,73.8305103,4.1,16,82.0,1,10,Low,36900,Low
ChIJN9yLiyy_wjsR10Zfw60sGe8,Ankur Electronics & Services,18.5309384,73.834881,4.8,426,96.0,1,42,High,1088640,High
ChIJ3bt7Uq-_wjsRC3GhR-_kmvM,Mahalaxmi Super Market,18.5343159,73.8354813,4.5,14,90.0,1,10,Low,40500,Low
ChIJ7x-DUHi_wjsRiBd9u5lp95E,Shree Apsara,18.5299604,73.8324277,3.8,34,76.0,0,10,Medium,82080,Low
ChIJUyoQSm-_wjsRhwV2pAYjlbI,Style & Smile Boutique,18.5293702,73.8324386,5.0,2,100.0,1,10,Low,108000,Low
ChIJk1heA3i_wjsRsbvQb2-b5Xk,Classic Shoes,18.529532,73.8328239,3.8,28,76.0,0,10,Medium,34200,Low
ChIJ9xR1Enq_wjsRI7csgVeAqOk,Maya Toys and Gift Novelties,18.5299008,73.8348808,4.4,9,88.0,1,10,Low,39600,Low
ChIJh1ageX-_wjsR6ls3iooEol8,Sweety,18.532826,73.833984,4.4,57,88.0,1,10,Medium,11880,Low
ChIJVwzc63i_wjsRyB8EgWRpUyU,Deep Hardware,18.529869,73.834611,4.2,34,84.0,1,10,Medium,37800,Low
ChIJpdjYnNW_wjsRKg4fuAG0wRo,PETS POINT MODEL COLONY,18.5301167,73.8368521,4.8,232,96.0,1,22,High,95040,Low
ChIJ4zsCIaW_wjsR7brB6pHPgxk,Rugved Enterprises,18.5294941,73.8340568,4.8,8,96.0,1,10,Low,43200,Low
ChIJ--GPdObDwjsRoc3BZdxcUZg,Jockey Store Bharti Departments,18.5296276,73.8355201,3.3,8,66.0,0,10,Low,71279,Low
ChIJof9J8_6_wjsROwQFtMr7Tsg,Vastrakaari - Tailoring and Readymades | Vastrakari Tailor,18.5301523,73.83676969999999,4.6,281,92.0,1,26,High,258335,Medium
ChIJuXLwy3i_wjsRv1O40dBgG5I,DEEPAK STEEL AND NOVELTIES,18.5297912,73.83600419999999,4.2,5,84.0,1,10,Low,37800,Low
ChIJBxAwi3e_wjsRulpS_tCw9Is,Mulchand Mithaiwale,18.5300253,73.8352838,3.9,510,78.0,0,40,High,140400,Low
ChIJSXtURzm_wjsRL6hKfIs_vLE,Sonashree Shoes Shopee,18.5305616,73.83387669999999,4.0,3,80.0,1,10,Low,36000,Low
ChIJ6T5mfQC_wjsRnL4iw8SkNs0,Kaka Halwai Sweets,18.530611,73.83491289999999,3.8,38,76.0,0,10,Medium,34200,Low
ChIJQSCFHIC_wjsRDSZ2n7CRfoc,Red Velvet,18.5281591,73.8410207,4.5,6,90.0,1,10,Low,97200,Low
ChIJ_eLG6Xi_wjsR6AXwfz_UdYM,OFFICENEED Primary,18.5295348,73.834383,4.5,182,90.0,1,16,High,64800,Low
ChIJ09ZNiOG_wjsR1StnP-apyeE,Salunke Store,18.5284636,73.8381895,5.0,1,100.0,1,10,Low,45000,Low
ChIJ-3i42t-_wjsR9yvyMJl7bHU,MINISO,18.533513,73.8297457,4.1,217,82.0,1,18,High,159408,Low
ChIJ67F4pnC_wjsRyYyC1oa0wUo,Reliance Brands Ltd,18.5341263,73.8297793,4.2,11,84.0,1,10,Low,90720,Low
ChIJp1yelXzAwjsR7q8vIBpgGP4,Ravindra Store,18.5281644,73.83958779999999,1.0,1,20.0,0,10,Low,9000,Low
ChIJ8xGgmSi_wjsRC7HZdHEpJ-M,AZORTE,18.5345432,73.8297256,4.1,229,82.0,1,19,High,168264,Low
ChIJY223zni_wjsRCoSpmtgcqv4,Vaibhav Sweets,18.5297741,73.8356453,3.8,220,76.0,0,17,High,58140,Low
ChIJqUR7BuW_wjsRzfJ7hIQZ9Xw,Samsung Smart Plaza | Ankur Electronics & services,18.5296011,73.8333925,4.8,185,96.0,1,18,High,466560,Medium
ChIJ_fpWkh2_wjsRd9oPYEpN5A0,Vaya Store,18.5343144,73.82978229999999,4.8,115,96.0,1,11,High,47520,Low
ChIJs30MpnC_wjsR484tihrzCTY,Home Centre,18.5335984,73.8296052,4.2,3131,84.0,1,270,High,1020600,High
ChIJFdK-2Xi_wjsRcYJP8mcb-k0,Grapes in Glass,18.5306615,73.835264,4.5,218,90.0,1,20,High,81000,Low
ChIJQYOL7cC_wjsRaCg14NpQFHo,Food Zone,18.529955,73.8381198,4.2,20,84.0,1,10,Medium,37800,Low
ChIJm2K_dm6_wjsRA0oUYiguI0A,Label Ritu Kumar,18.5344358,73.8297173,4.7,33,94.0,1,10,Medium,101520,Low
ChIJKVvSETO_wjsRoHiilIOJpNA,"Senapati Bapat Road, Opposite to Bank of Maharashtra, Pune-16",18.5316466,73.8304491,4.7,7,94.0,1,10,Low,42300,Low
ChIJxSjPH3y_wjsRD56F0tNuU0Q,Marks & Spencer (Only Lingerie) Reliance India Private Limited,18.5323341,73.82959230000002,3.7,55,74.0,0,10,Medium,79920,Low
ChIJ53n7pXC_wjsR3rIs9X2U_40,Allen Solly PAVILLION MALL,18.5334328,73.8297266,4.4,43,88.0,1,10,Medium,95040,Low
ChIJwf5Iw3i_wjsRhjO9uNBQ0Fo,SIDDHI SALES,18.5293063,73.83182409999999,4.2,20,84.0,1,10,Medium,37800,Low
ChIJ1ZkRFXm_wjsR0W4Z6dsSa7M,Shivaji Bhaji Market,18.5320907,73.83443489999999,4.1,355,82.0,1,29,High,107010,Low
ChIJyxm_dHm_wjsR_4_ssmN9gn8,Adesh Coffee Shop,18.5366552,73.8340534,4.3,105,86.0,1,10,High,30960,Low
ChIJJZGX2Hi_wjsRNuivZbOoxbY,Sujata Mastani,18.5305307,73.8353451,3.9,213,78.0,0,17,High,59670,Low
ChIJUTcyaHm_wjsRC843ACkmVMs,Dashami,18.5329036,73.8346809,3.9,651,78.0,0,52,High,146016,Low
ChIJDe0UbYDAwjsRAzK2kVne_rc,Rahul Medicals,18.5286964,73.8429594,4.1,26,82.0,1,10,Medium,18450,Low
ChIJd4d9bH6_wjsRHIKuxgV44LA,Primes & Zooms,18.5315003,73.8423198,4.6,1252,92.0,1,118,High,2931120,High
ChIJLWp2UHi_wjsReUS89CK7MIE,Butter Brews Bistro,18.5299036,73.8324434,4.2,2135,84.0,1,184,High,208656,Medium
ChIJEcf4FXq_wjsRoHhjAnW6QLc,Shree Om Bakery And General Store,18.534683,73.8317167,4.3,24,86.0,1,10,Medium,11610,Low
ChIJS6j0Qni_wjsRR5OVLdH3528,SHREE KOHINOOR MEDICAL,18.5293584,73.83229349999999,4.6,25,92.0,1,10,Medium,20700,Low
ChIJmy0QjJu_wjsR9zETb8MvAMo,Flora Chemist,18.5302008,73.8367892,4.3,8,86.0,1,10,Low,19350,Low
ChIJ5QjpPRbBwjsRjWh8CcBhagU,Mangalam The Spiritual Store,18.5285152,73.8428023,4.8,13,96.0,1,10,Low,103680,Low
ChIJeV8rGADBwjsRDVNy2ZYA6oA,Mystic Weaves,18.5285252,73.84134399999999,5.0,12,100.0,1,10,Low,108000,Low
ChIJh5Se2ni_wjsRsxpycp8lv9A,Devi Laxmi Traders,18.5305601,73.8353324,4.0,2,80.0,1,10,Low,36000,Low
ChIJGzkmWni_wjsRH0zdZf948nE,THE PETS DEN,18.5295509,73.83281269999999,4.8,278,96.0,1,27,High,116640,Low
ChIJ7xer6n6_wjsR_hQbwPmkmOc,Monginis Cake Shop,18.5298627,73.8369889,3.9,158,78.0,0,12,High,12636,Low
ChIJzxjO3cy_wjsR6n6KTuTAZPE,Daya Tyres and Batteries | Official Dealer | Model Colony | Pune,18.5293594,73.83233419999999,5.0,39,100.0,1,10,Medium,45000,Low
ChIJgZ_57rG_wjsRNCRPX_9EoQk,HARDIKA PARMAR STUDIO,18.5341648,73.837021,5.0,1,100.0,1,10,Low,108000,Low
ChIJvzetnFm_wjsRyEvpmVN_kcU,Aakarshika by Devyani,18.5316323,73.8355581,5.0,7,100.0,1,10,Low,108000,Low
ChIJzeF2y3i_wjsRZbZuwCpcwVs,Copper Chocs Model Colony,18.5297624,73.8358793,4.0,47,80.0,1,10,Medium,10800,Low
ChIJzQP6g4e_wjsRv45vHZajSmw,Bhavani Copiers,18.5300162,73.8437795,4.6,39,92.0,1,10,Medium,41400,Low
ChIJG7MgtEm_wjsR86VDJSj9O-k,Van Heusen - Pune - ICC Mall,18.5340905,73.82986869999999,3.9,83,78.0,0,10,Medium,84240,Low
ChIJYWXFp2XAwjsR7jnp44SdL9E,NORTH POINT,18.4969439,73.8545106,4.0,99,80.0,1,10,Medium,36000,Low
ChIJPeUANtrBwjsR7xHSqUD0XEQ,VI store,18.4971522,73.8555004,4.0,162,80.0,1,13,High,280800,Medium
ChIJv331YZfBwjsReOtV4q4fKMU,Corner Mobile Shopee - Parvati,18.4978627,73.85096879999999,4.8,32,96.0,1,10,Medium,43200,Low
ChIJ9e7OJQXAwjsRGLJnv_P7FfA,MedPlus Parvati,18.4924633,73.85277959999999,3.1,12,62.0,0,10,Low,13950,Low
ChIJOb5-ThvAwjsRph9jkaUgBMU,Jagdish Super Market,18.4901404,73.8540154,4.2,45,84.0,1,10,Medium,37800,Low
ChIJYWXFp2XAwjsRi77aj_oY-f0,New Pushpanjali Dresses,18.4971059,73.8509645,4.4,25,88.0,1,10,Medium,95040,Low
ChIJjWndJBDAwjsRECHvFZQ6e6c,Dangi Varieties - All In one Store,18.4970319,73.85419329999999,4.2,9,84.0,1,10,Low,37800,Low
ChIJfUN3JADBwjsRISXHY2ZXSL0,"Sarswati Brand Stetion Near, Seven Wonder Park Parvati Darshan Pune",18.4924584,73.8528262,5.0,1,100.0,1,10,Low,108000,Low
ChIJhQKrUALAwjsRVij49WRshgg,Nirmal Provision Stores,18.4853646,73.85030510000001,4.2,183,84.0,1,15,High,56700,Low
ChIJD6DN5qjqwjsREvc6gujFJu4,Ramgir Collection,18.488263,73.8498133,3.5,101,70.0,0,10,High,75600,Low
ChIJG4fub3fBwjsRIMa9vGTyq1o,Apollo Pharmacy Parvati Pune,18.4973355,73.8510644,3.5,13,70.0,0,10,Low,15749,Low
ChIJU4xlqxzAwjsRDRCk-QmePnY,Dolly Corner,18.4889481,73.8537897,4.1,107,82.0,1,10,High,88560,Low
ChIJd5mtg_XBwjsRdJc0N4tYpbM,Pravin Agencies - Satara Road,18.4862763,73.85738719999999,3.7,107,74.0,0,10,High,199800,Low
ChIJL24a9abqwjsRyeWSCogHJuM,VIJAY SALES - SATARA ROAD,18.4794448,73.8567456,4.7,12831,94.0,1,1239,High,31445820,High
ChIJKdnWCQDBwjsRctfHD0zTppI,"Game changer sports, parvati",18.4947407,73.8494934,3.0,2,60.0,0,10,Low,64800,Low
ChIJq6qq5hzAwjsRsCanxInhGJI,Kailash Provision Stores,18.4880855,73.85387659999999,4.4,10,88.0,1,10,Low,39600,Low
ChIJMcxcqFfrwjsR0T0aUbLS0qc,SHREE ASHIRWAD DEPARTMENTAL STORE,18.4898651,73.84973959999999,5.0,1,100.0,1,10,Low,108000,Low
ChIJYR1RKRvAwjsRGoYDuHCN-_g,Poona Hardware and electricals,18.4919519,73.85430199999999,4.3,42,86.0,1,10,Medium,38700,Low
ChIJG7cSj__rwjsRuaaNELPT5ok,Shalgar ( Aranyeshwar Road Branch ),18.4902466,73.8546381,4.1,143,82.0,1,12,High,106272,Low
ChIJExIwT23BwjsRSHofROqklFo,VSW ( Verstile Store Of Wearing ),18.4967977,73.8437045,5.0,12,100.0,1,10,Low,108000,Low
ChIJyyAlSR3AwjsRb7FpAujEULQ,Modern General Store,18.4846751,73.8541869,4.2,17,84.0,1,10,Low,37800,Low
ChIJfaVmetHrwjsRD1hIZdlmkfE,SPYKAR OUTLET SATARA ROAD,18.4790087,73.85689479999999,3.8,33,76.0,0,10,Medium,82080,Low
ChIJF2MVzxrAwjsR6pi8S8LJVYM,Sarswati creation,18.4932593,73.8543064,3.8,24,76.0,0,10,Medium,82080,Low
ChIJISuXPBDAwjsROdHqhYDDfyg,Xerox Store,18.4968342,73.85450999999999,3.9,39,78.0,0,10,Medium,35100,Low
ChIJWeOSvAXAwjsR54E4OM23rKI,Mahesh Hardware Electricals And Ply,18.4929974,73.84987310000001,4.6,60,92.0,1,10,Medium,41400,Low
ChIJu6MHSRvAwjsR5CazmpdaokI,श्रावणी कम्युनिकेशन,18.4905555,73.8541638,5.0,1,100.0,1,10,Low,108000,Low
ChIJn2bMZRzAwjsRBK6lkcOBSYA,"Wellness Forever Pharmacy - Pune-Satara Road, Opposite City Pride Multiplex",18.4890551,73.8572521,4.2,211,84.0,1,18,High,34020,Low
ChIJq9W3RgTAwjsReLzxZHAAoMs,LAXMI STEEL BHANDAR,18.4907606,73.8497366,4.4,90,88.0,1,10,Medium,39600,Low
ChIJkaGN477rwjsR6YfiogJCAlE,Alaska Variety Stores,18.4809899,73.8552149,4.1,14,82.0,1,10,Low,36900,Low
ChIJy-AT6hDBwjsRK51gpvlxywI,Balaji Kirana Store,18.4935991,73.8541004,4.8,5,96.0,1,10,Low,43200,Low
ChIJx_qvgP_BwjsRbZSnUt-SkqE,The Shelar Cycle's l Emotorad E-Cycles Authorized dealer parvati pune,18.4969987,73.85091969999999,4.7,221,94.0,1,21,High,88830,Low
ChIJZ9ES7cPBwjsRQe01wEsBzEE,Ranjeet Store,18.498101,73.84459249999999,3.7,3,74.0,0,10,Low,79920,Low
ChIJQwAAwCPBwjsRE80mxaYCeE4,Nalini khoje's Krisps and Curries,18.4981814,73.8504416,4.3,640,86.0,1,56,High,216720,Medium
ChIJbZyK3cjBwjsRQmFuiP0AyH4,Tribe Chatari,18.4985498,73.8497848,4.8,163,96.0,1,16,High,1105920,High
ChIJreP8qqfBwjsR94ZkVpgiCWk,Suyog Selection,18.4893681,73.84995889999999,4.0,4,80.0,1,10,Low,86400,Low
ChIJe_cTXRzAwjsRdLoEtG77AmI,Shakun Wines,18.4880075,73.85722849999999,4.4,41,88.0,1,10,Medium,39600,Low
ChIJGwNdhBvBwjsRlTkPpnGKvOo,Kaka Halwai Sweets,18.4922771,73.857508,4.0,541,80.0,1,44,High,158400,Low
ChIJQz8CFffBwjsRmhXcdfE7Kgg,ARIHANT CHEMIST LLP,18.4887696,73.8548169,4.4,40,88.0,1,10,Medium,19800,Low
ChIJA2NVNgjAwjsRAAAAsGCDyxI,Shree Masale,18.4964502,73.8431926,4.5,2,90.0,1,10,Low,40500,Low
ChIJGxkDfpfLwzsRhrBcjZ13PTg,Bata Shoe Store,18.4874547,73.85724499999999,4.9,73,98.0,1,10,Medium,105840,Low
ChIJYWXFp2XAwjsR6Sjx51kztrg,Yuvraj Wines,18.4859696,73.8501338,4.2,145,84.0,1,12,High,45360,Low
ChIJz-VERhDAwjsRo1isvbWkM6I,Destination Moto,18.4971823,73.85549499999999,4.8,2414,96.0,1,238,High,2467584,High
ChIJm7dgr8PBwjsRh_T2tJf9WbU,A1 Zaika Masale & Birista,18.4936525,73.8549919,5.0,27,100.0,1,10,Medium,45000,Low
ChIJYWXFp2XAwjsR2P1L8cZWnvo,Yash Paper Corporation,18.4907857,73.8555452,4.1,18,82.0,1,10,Low,36900,Low
ChIJ2U47XOnBwjsRA_xP8EGhS_M,SSTUDIO Fashion Boutique,18.4932728,73.8500936,4.3,12,86.0,1,10,Low,92880,Low
ChIJu-Fnsg_AwjsRR9SqvZc49Lo,Kanchan Enterprises,18.4975185,73.8515595,4.3,51,86.0,1,10,Medium,38700,Low
ChIJ7wBQUBvAwjsR_1c63DIqbpA,Bikaner Delicacies,18.4898886,73.85428910000002,4.1,183,82.0,1,15,High,55350,Low
ChIJ37WMaOXBwjsR2TKXYIv3_G8,Cream Corner cake n cafe,18.4922972,73.854315,4.9,99,98.0,1,10,Medium,13230,Low
ChIJ9X7wjBDAwjsRWidafIHxpGs,Amitsons Digital Copier ( Since 1983 ),18.496603,73.857049,4.8,250,96.0,1,24,High,103680,Low
ChIJhzuJ0NXBwjsRRmFJERou5AY,"The Gift Shop- Personalized gift shop at Swargate, Pune",18.4954933,73.8582808,4.9,159,98.0,1,16,High,169344,Low
ChIJcXXR1RrAwjsRyp4gerNVOYo,New Maharashtra Bakers,18.4909295,73.8543304,4.3,72,86.0,1,10,Medium,11610,Low
ChIJu2aXHxPBwjsR0bA7JpFWv08,Neha Cafe,18.4896322,73.85002020000002,4.4,2021,88.0,1,182,High,720720,High
ChIJ0bRdyBrBwjsRiyHLcwoHO4Q,Taware vegetable,18.4851451,73.8514458,4.2,44,84.0,1,10,Medium,37800,Low
ChIJOTbEUQLAwjsRx9V0PmUC6NA,Parmar Patiswale,18.4855784,73.8500562,4.2,610,84.0,1,52,High,196560,Low
ChIJZwrw-HHAwjsRNxzN0qDxgCg,Vaijnath Photo studio,18.4947862,73.850915,4.4,206,88.0,1,18,High,427680,Medium
ChIJW-xS5QLAwjsR_ycV_n_YHVg,Chitale Bandhu - Sahakar Nagar,18.485362,73.85009029999999,4.3,1596,86.0,1,141,High,436536,Medium
ChIJY080KeTBwjsRTvCmcrbQY-w,Cafe Ms & cake shop,18.4925043,73.8561745,5.0,5,100.0,1,10,Low,45000,Low
ChIJf82egO7BwjsRs5aZTaWszKk,Magnoliaas Cake Shop Parvati Paytha (Pure Veg),18.488993,73.85403939999999,4.9,110,98.0,1,11,High,14553,Low
ChIJZzlNQgTAwjsRzA_3wzy_T9s,Best Steel Utensils Shop TULSI STEEL BHANDAR,18.4905458,73.8497399,4.7,261,94.0,1,25,High,105750,Low
ChIJazfN5qjqwjsRreMcZKFxmlo,Monginis Cake Shop,18.4929302,73.8541465,3.6,92,72.0,0,10,Medium,9720,Low
ChIJe9_-fo3BwjsRnAxML8cgp_0,"Joshi sweets, Sahakar Nagar",18.4887458,73.85006709999999,4.5,27,90.0,1,10,Medium,40500,Low
ChIJxaYtD0DBwjsR74P_Z7z-vCw,Bappa Frames,18.4947843,73.8509158,4.9,203,98.0,1,20,High,88200,Low
ChIJ80jPbwfBwjsRRk1EK7NqIFY,Le Coffee House,18.4900572,73.84979419999999,4.2,527,84.0,1,45,High,170100,Low
ChIJaaAuW1rBwjsRgJE5fvldfHQ,Malpani's Bakelite,18.4913855,73.85533310000001,4.5,187,90.0,1,17,High,20655,Low
ChIJT3WJPBvBwjsRTvE4DqvkcZ0,Yewale Amruttulya - Muktangan,18.4896387,73.8543739,4.0,343,80.0,1,28,High,100800,Low
ChIJsW4ovQXAwjsR3a7arj18G_I,Chitra Chicken & Fish Centre,18.4927752,73.8501351,4.3,69,86.0,1,10,Medium,38700,Low
ChIJacIMsYbBwjsRnu03204f1KU,Gajanan Cafe,18.4925339,73.8493685,5.0,43,100.0,1,10,Medium,45000,Low
ChIJZ-fvsh3AwjsRRJLPA7JaQMk,eyetonik,18.4874016,73.857294,4.9,1892,98.0,1,190,High,837900,High
ChIJxe6x7srBwjsRCU1orY-5Alw,Sanvi collection,18.4949375,73.8563688,5.0,3,100.0,1,10,Low,108000,Low
ChIJp-NozRrAwjsRCbSqD5a-OJs,Yashwantrao Chavan Garden,18.4929192,73.8537753,4.1,2863,82.0,1,241,High,889290,High
ChIJPaDRgQXAwjsRB-QRRQmFhX0,Saraswati foods,18.494568,73.8506404,4.2,154,84.0,1,13,High,49140,Low
ChIJZ0DcTO_BwjsRCqh7h45btCA,Medicare Chemist and druggist,18.4924154,73.8545029,4.0,4,80.0,1,10,Low,18000,Low
ChIJqY2eORPAwjsR8opO41iGRPc,Unique Systems,18.4901444,73.8557273,5.0,13,100.0,1,10,Low,270000,Medium
ChIJwXkhtbrBwjsRxaDgC524lV4,Pets Empire,18.4893228,73.8543433,4.7,9,94.0,1,10,Low,42300,Low
ChIJCa06wQDAwjsR0SHB-xvLkd4,Gangdhar Mithaiwale,18.4832344,73.8501057,4.1,336,82.0,1,28,High,103320,Low
ChIJsXHjchvAwjsRyVafpdtjgt4,Infina,18.4911896,73.8557357,4.7,113,94.0,1,10,High,42300,Low
ChIJqVBqY6vrwjsRv8iW70RrRZ4,THE BERLIN STORE,18.4806949,73.86277679999999,5.0,68,100.0,1,10,Medium,108000,Low
ChIJ31XA8NLrwjsRDdWGuV4M5KE,Whats the stuff (WTS),18.4774681,73.8737745,4.4,107,88.0,1,10,High,95040,Low
ChIJWWAd6p7qwjsRIOMLlU-cx70,VidyaShree (Booksellers & Stationers),18.480718,73.86226719999999,4.2,400,84.0,1,34,High,128520,Low
ChIJYWXFp2XAwjsRnGuvkX1A4F8,RAJHANS VARIETIES,18.4728618,73.8631726,4.1,26,82.0,1,10,Medium,36900,Low
ChIJh0V46L3qwjsRbaFJlXppOkw,The Family Shop,18.4678045,73.8645695,4.7,23,94.0,1,10,Medium,42300,Low
ChIJeYal2V3rwjsRJTnLk-aL9HE,DIVYYANSH FASHION,18.4807336,73.8659642,5.0,49,100.0,1,10,Medium,108000,Low
ChIJgaQ6JUTrwjsR56IATroHOlw,Celefest Retail Pvt Ltd,18.4836155,73.8596725,5.0,12,100.0,1,10,Low,270000,Medium
ChIJ-aDtlejrwjsRBD8YUVfqExc,Madhuram new born and kids wear,18.4680718,73.8644946,5.0,136,100.0,1,13,High,140400,Low
ChIJxZ2juKTqwjsRkNe3iMkIgrY,Paras Super Shopee,18.4733718,73.8581961,4.3,45,86.0,1,10,Medium,38700,Low
ChIJYWXFp2XAwjsRWoFrRpAP66I,Super Value Stores,18.4798175,73.8621375,2.3,3,46.0,0,10,Low,20700,Low
ChIJu-2A5ZHrwjsRg74kh7VviaY,Cheap store,18.4814016,73.8759942,4.6,30,92.0,1,10,Medium,662400,High
ChIJKUqxmfrrwjsRJaJvy0D2SR8,Shop Tasty,18.4792298,73.8613417,4.7,67,94.0,1,10,Medium,42300,Low
ChIJU78phpfrwjsRZKRU3qZfqpk,NIK'S MART Retail Store,18.4805296,73.8659361,3.8,5,76.0,0,10,Low,82080,Low
ChIJb_q49aTqwjsRy45gRM7pDYM,Pavan Stationers Gift Articles & General Store's,18.4750556,73.8578802,4.0,61,80.0,1,10,Medium,36000,Low
ChIJ9VWI6DTrwjsRQxID9wyDWB4,Instyle Boutique,18.4806562,73.8622541,4.8,10,96.0,1,10,Low,103680,Low
ChIJ-WnBmb3qwjsRduXkKacK61g,Ladies Shopee,18.469301,73.864284,4.3,7,86.0,1,10,Low,92880,Low
ChIJOfXgmb3qwjsRKqvznq6u71Q,Mahesh Cloth Store,18.4692633,73.8642608,3.8,10,76.0,0,10,Low,82080,Low
ChIJ9eZZwNbrwjsR8U2LAWaTgQk,Santosh and Company,18.4711289,73.8619544,4.4,87,88.0,1,10,Medium,39600,Low
ChIJ3f3f8ZXqwjsRdi-8RS8I0sM,Roopam Selection,18.4659984,73.86484519999999,3.8,8,76.0,0,10,Low,82080,Low
