place_id,name,latitude,longitude,rating,user_ratings_total,location_score,success_label,daily_footfall,footfall_category,monthly_revenue,profitability,index_right,cell_id,distance_to_cell_center,center_lat,center_lon,competitor_count,nearest_m,road_density_km,major_dist_m,commercial_rent_per_sqft,rental_zone,tier,confidence,locality,locality_dist_m,total_population,ward_id,ward_name,ward_zone,ward_dist_m,footfall_generator_count,nearest_generator_m,transit_stop_count,nearest_transit_m,avg_monthly_income,property_price_sqft,purchasing_power_index,income_tier,distance_to_city_center,rent_to_income_ratio,transit_accessibility_score,footfall_accessibility_score,competition_density,market_saturation,connectivity_score,main_category
ChIJJ9G1BgTBwjsRuE-fObpNe9g,Oceanic Spa Koregaon Park,18.539509,73.89830909999999,3.9,114,78.0,0,10,High,35100,Low,2628,cell_2628,0.001886293535863,18.538457530335,73.89987515071661,48,0.0,14412.900786754532,1051.7724448603046,43.59,Central Pune,Grade A,High,Koregaon Park,204.19975330482853,79703,PMC_22,Koregaon Park,PMC,204.19975330482853,1,643.9009972726926,1,606.2812154646249,45000.0,5000.0,57.69,Unknown,4975.16258277518,0.0006303359340926,0.6225559947862211,0.6083091388465888,0.5947734284970819,5.3509916056319184,7024.6097820734885,services
ChIJa98aoxHBwjsRHA1xA7QFWqg,Jeevana Kerala Ayurvedic Centre - Ayurvedic Hospital In Pune,18.5478361,73.9049118,4.6,773,92.0,1,73,High,302220,Medium,2689,cell_2689,0.00101967448321,18.54697433922927,73.90436672713722,54,0.0,25081.58845190418,531.8995443823994,51.83,East Pune,Premium,Low,kalyani nagar,0.0,80082,PMC_21,Kalyani Nagar,PMC,0.0,1,598.6668894413534,1,42.80722712958232,75000.0,8000.0,120.12,High,5829.781399497581,0.0006910574525672,0.9589500091523024,0.6255211805565356,0.665992452085543,5.9945383095401965,16372.867622998134,services
ChIJdfJZjTy_wjsRQgtlZEVRm78,Euphoria Delight Spa,18.5530708,73.80881509999999,4.1,201,82.0,1,16,High,59040,Low,1451,cell_1451,0.0022109508350258,18.55123258441366,73.81004362230465,3,0.0,10078.154705125364,0.0,28.14,West Pune,Grade B,Medium,Aundh Gaon,665.4126758788989,92644,PMC_1,Aundh,PMC,668.0067824224396,1,22.184917436446995,1,0.0,45000.0,5000.0,57.69,Unknown,5995.746839681664,0.0006303359340926,1.0,0.9782965713365396,0.0320362222886677,0.2922723198628268,10078.154705125364,services
ChIJrZBufzu_wjsRDcy75hA8F_8,Ora Regenesis Spa Aundh – Best Spa in Aundh Pune | Best Massage in Aundh | Best Family Spa in Aundh Pune,18.55495759999999,73.8095517,4.2,268,84.0,1,23,High,86940,Low,1452,cell_1452,0.0007254020321057,18.555490723395064,73.81004362230465,16,0.0,23577.261162366307,345.2888680478164,28.14,West Pune,Grade B,Medium,Aundh Gaon,175.20762805288712,92644,PMC_1,Aundh,PMC,184.81543515080895,3,0.0,2,0.0,45000.0,5000.0,57.69,Unknown,6278.468798428694,0.0006303359340926,2.0,3.0,0.1708598522062278,1.5587857059350765,17525.798155588607,services
ChIJCc_R8xbBwjsRQ0ppZbsSxiQ,Shanti Spa - Hyatt Pune,18.5539211,73.9048613,4.7,65,94.0,1,10,Medium,42300,Low,2691,cell_2691,0.0016456973959165,18.555490723395064,73.90436672713722,1,0.0,13380.25838950814,0.0,34.97,East Pune,Grade A,High,Kalyani Nagar,805.6957896603271,80082,PMC_21,Kalyani Nagar,PMC,617.8269572719,1,96.43436639849097,1,222.03614785987884,45000.0,5000.0,57.69,Unknown,6362.261833622966,0.0006303359340926,0.8183063993248275,0.912047296806964,0.0123331935571396,0.1110099686951888,13380.25838950814,services
ChIJbfJ8DnrqwjsRO_U3ExJ8sRM,Jeevana Kerala Ayurvedic Centre - Ayurvedic Massage In Pune,18.4809805,73.899981,4.5,428,90.0,1,39,High,157950,Low,2615,cell_2615,0.0021100878592096,18.483087931304407,73.89987515071661,31,0.0,39517.1839281066,704.7483904836699,25.36,South Pune,Grade B,High,Wanowrie,833.0699114665927,76204,PMC_11,Wanowrie,PMC,44.85361056262627,1,0.0,2,0.0,45000.0,5000.0,57.69,Unknown,6159.605542381132,0.0006303359340926,2.0,1.0,0.4015335992953733,3.5961208296598763,23180.654780905712,services
ChIJL3p94aDqwjsRS4rjhTYFAho,Art of Living's Yoga Class & Meditation Center,18.4815017,73.86138439999999,4.3,14,86.0,1,10,Low,38700,Low,2084,cell_2084,0.0025008615815323,18.483087931304407,73.85945096293122,4,0.0,37714.09836729815,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,2266.0482834436307,76550,PMC_28,Parvati,PMC,404.4134201279596,1,22.50598698388785,1,656.2204921555149,45000.0,5000.0,57.69,Unknown,4159.041346569712,0.0006303359340926,0.6037843419619413,0.977989383660946,0.0515796260477111,0.4621606008087809,37714.09836729815,services
ChIJRR_CNvPBwjsRwwl0hrby1rs,"Heels Dance Academy - Salsa, Belly Dance, Kizomba, Bollywood, Hiphop, Kids, Bharatnatyam, Kathak, Zumba | Dance Classes Pune",18.5099029,73.92841279999999,4.8,637,96.0,1,62,High,267840,Medium,2975,cell_2975,0.0020257750586267,18.508645356879995,73.9268246092402,29,0.0,27020.91758629053,0.0,21.23,East Pune,Grade B,Medium,Hadapsar Gaon,0.0,77669,PMC_12,Hadapsar,PMC,0.0,2,0.0,1,3.295340739190579,25000.0,3000.0,46.6,Low,7508.565364290866,0.0008491660333586,0.9967154828639364,2.0,0.3686331337629816,3.3078967479953008,27020.91758629053,services
ChIJ____eAPAwjsRvkoS_s0vqCc,Vinod Dulal Yoga Institute,18.4892106,73.8499609,4.8,27,96.0,1,10,Medium,43200,Low,1967,cell_1967,0.0019305710355322,18.487347767027387,73.85046781009004,29,0.0,30539.24501220673,514.0735976891592,35.2,Central Pune,Grade A,Medium,Sadashiv Peth,2514.677624567179,76550,PMC_28,Parvati,PMC,376.97251282818615,2,0.0,1,56.47723127016798,45000.0,5000.0,57.69,Unknown,3733.531228339262,0.0006303359340926,0.9465419323781664,2.0,0.3739522888459058,3.350664355863662,20170.251339708306,services
ChIJYWXFp2XAwjsRkyguaJLTJkw,Herbalife Nutrition Pune,18.4379697,73.870875,4.6,28,92.0,1,10,Medium,41400,Low,2250,cell_2250,0.00269391037942,18.43622275562143,73.87292569219302,1,0.0,24230.958411183317,1122.1009105509147,20.28,South Pune,Grade B,High,Katraj,1164.7891201754423,88253,PMC_37,Katraj,PMC,1810.6292600784584,1,1157.2129268652304,1,2308.959909599505,45000.0,5000.0,57.69,Unknown,9515.216013196952,0.0006303359340926,0.3022097660050023,0.4635611012461145,0.0112041051841394,0.1017780627563535,11418.38179829665,services
ChIJgTexvX_AwjsRF067zmD34wU,GT Fitness Club,18.526724,73.8435739,4.3,550,86.0,1,48,High,185760,Low,1858,cell_1858,0.0023348870964485,18.52568152099306,73.84148465724884,16,0.0,23667.61106367873,0.0,25.56,Central Pune,Grade B,Low,Shivajinagar,457.3387491121322,89957,PMC_7,Shivajinagar,PMC,547.028490113255,4,0.0,1,432.3540110794469,45000.0,5000.0,57.69,Unknown,1708.3407925032668,0.0006303359340926,0.6981514292310897,4.0,0.1759072968545576,1.600688295967266,23667.61106367873,services
ChIJWaQ6sTy_wjsRdHT8eiAxwYY,"Shiv Yog Pune, Healing & Meditation",18.5533714,73.80700139999999,4.4,14,88.0,1,10,Low,39600,Low,1393,cell_1393,0.0025675200108743,18.555490723395064,73.80555204588406,7,0.0,36497.27066260516,60.51117023271095,28.14,West Pune,Grade B,Medium,Aundh Gaon,162.07631629239768,92644,PMC_1,Aundh,PMC,162.07631629239768,1,44.9024872193113,1,159.96231290325522,45000.0,5000.0,57.69,Unknown,6655.954257025796,0.0006303359340926,0.8620969740793668,0.9570271027502236,0.0747511853402246,0.681968746346596,34414.7913638632,services
ChIJFxeB_WXqwjsRCwhaW5Z24nM,Total Yoga,18.5300886,73.82729719999999,5.0,2,100.0,1,10,Low,45000,Low,1682,cell_1682,0.0007279938180674,18.529940296879264,73.82800992798704,16,0.0,46024.49039427209,0.0,25.56,Central Pune,Grade B,Low,Shivajinagar,1841.7012484520676,89957,PMC_7,Shivajinagar,PMC,1919.624892006628,1,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,3205.5130231768376,0.0006303359340926,3.0,1.0,0.1759072968545576,1.600688295967266,46024.49039427209,services
ChIJ1T9WbuXqwjsR_KeJ5yhNebk,Vishwa Gym,18.4505422,73.8699178,4.2,560,84.0,1,48,High,181440,Low,2194,cell_2194,0.0021361091879766,18.449005436005177,73.86843411577242,11,0.0,42897.41526506447,0.0,20.28,South Pune,Grade B,High,Katraj,0.0,88253,PMC_37,Katraj,PMC,1023.0462120681168,1,0.0,1,1407.1704874206334,45000.0,5000.0,57.69,Unknown,8034.57980655403,0.0006303359340926,0.4154254986199729,1.0,0.1232451570255341,1.1195586903198884,42897.41526506447,services
ChIJfVro6xDBwjsRVxHiZR_uRtE,Artsphere,18.5492468,73.90317859999999,4.6,47,92.0,1,10,Medium,41400,Low,2690,cell_2690,0.0023140842317766,18.55123258441366,73.90436672713722,3,0.0,12523.67098157678,59.936042877484056,34.97,East Pune,Grade A,High,Kalyani Nagar,305.69578966032714,80082,PMC_21,Kalyani Nagar,PMC,117.82695727190004,1,279.8055020654459,1,493.8463046284013,45000.0,5000.0,57.69,Unknown,6083.437495194632,0.0006303359340926,0.6694129087454904,0.7813687301594853,0.036999580671419,0.3330299060855665,11815.496855430898,services
ChIJxf5zenbAwjsRU-98BdrWhgU,Sun Jeevan Yoga Darshan,18.5164035,73.8470055,4.2,31,84.0,1,10,Medium,37800,Low,1915,cell_1915,0.001279538485062,18.51716365100839,73.84597623366945,31,0.0,31040.69648705129,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,170.3684091968462,78493,PMC_35,Sadashiv Peth,PMC,492.98892798547104,3,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,1186.5704787892937,0.0006303359340926,3.0,3.0,0.389971444026518,3.503101940266462,31040.69648705129,services
ChIJY_ZDwBvAwjsRoL49r7hFL4A,Institute Of Indian & Modern Music,18.491106,73.858203,4.4,21,88.0,1,10,Medium,39600,Low,2086,cell_2086,0.0013449574636558,18.49160749686076,73.85945096293122,15,0.0,32595.762266812493,0.0,35.2,Central Pune,Grade A,Medium,Sadashiv Peth,2109.0894946462618,76550,PMC_28,Parvati,PMC,168.23867473184455,2,0.0,1,447.9121338524192,45000.0,5000.0,57.69,Unknown,3214.6943950422647,0.0006303359340926,0.6906496441461044,2.0,0.1934235976789168,1.7331022530329288,32595.762266812493,services
