place_id,name,latitude,longitude,rating,user_ratings_total,location_score,success_label,daily_footfall,footfall_category,monthly_revenue,profitability,index_right,cell_id,distance_to_cell_center,center_lat,center_lon,competitor_count,nearest_m,road_density_km,major_dist_m,commercial_rent_per_sqft,rental_zone,tier,confidence,locality,locality_dist_m,total_population,ward_id,ward_name,ward_zone,ward_dist_m,footfall_generator_count,nearest_generator_m,transit_stop_count,nearest_transit_m,avg_monthly_income,property_price_sqft,purchasing_power_index,income_tier,distance_to_city_center,rent_to_income_ratio,transit_accessibility_score,footfall_accessibility_score,competition_density,market_saturation,connectivity_score,main_category,tech_hub_proximity,high_value_customer_score,showroom_accessibility,electronics_competition,electronics_market_potential
ChIJ319awk23wjsRn5oaZEDLYKg,M Tech Solution,18.669826,73.8302963,4.8,172,96.0,1,16,High,414720,Medium,1769,cell_1769,0.0208003561763766,18.649142869420118,73.83250150440765,1,0.0,26928.20920461253,155.28497310133693,21.55,PCMC,Grade B,Low,Chinchwad Gaon,3679.7454948946834,49848,PCMC_23,Chinchwad East,PCMC,2058.5306882154714,1,573.663553673774,1,2398.046399945979,45000.0,5000.0,57.69,Unknown,14540.969817751053,0.0006303359340926,0.2942867407625445,0.6354598463346655,0.0196664568911264,0.167089961235129,23308.71588533204,retail_electronics,1,2596050.0,6859.446029254514,0.019666456891126494,56.57732448696189
ChIJL3KCXQC3wjsRI6cIcZTm0hw,Falke wasti gharkul school near bhrat karpe newas moi,18.6936516,73.8306681,4.0,3,80.0,1,10,Low,216000,Medium,1769,cell_1769,0.0445464753886856,18.649142869420118,73.83250150440765,1,0.0,26928.20920461253,155.28497310133693,21.55,PCMC,Grade B,Low,Chinchwad Gaon,3679.7454948946834,49848,PCMC_23,Chinchwad East,PCMC,2058.5306882154714,1,573.663553673774,1,2398.046399945979,45000.0,5000.0,57.69,Unknown,14540.969817751053,0.0006303359340926,0.2942867407625445,0.6354598463346655,0.0196664568911264,0.167089961235129,23308.71588533204,retail_electronics,1,2596050.0,6859.446029254514,0.019666456891126494,56.57732448696189
ChIJQT91Cru3wjsRiDaebFyQaFE,PRINTER PC LAPTOP,18.6683159,73.8303119,3.0,2,60.0,0,10,Low,162000,Low,1769,cell_1769,0.019297654496835,18.649142869420118,73.83250150440765,1,0.0,26928.20920461253,155.28497310133693,21.55,PCMC,Grade B,Low,Chinchwad Gaon,3679.7454948946834,49848,PCMC_23,Chinchwad East,PCMC,2058.5306882154714,1,573.663553673774,1,2398.046399945979,45000.0,5000.0,57.69,Unknown,14540.969817751053,0.0006303359340926,0.2942867407625445,0.6354598463346655,0.0196664568911264,0.167089961235129,23308.71588533204,retail_electronics,1,2596050.0,6859.446029254514,0.019666456891126494,56.57732448696189
ChIJCUx83fu3wjsRCHGnPFd8RbQ,Matoshree Automobile,18.6942648,73.8303983,4.9,10,98.0,1,10,Low,264600,Medium,1769,cell_1769,0.045170920823427,18.649142869420118,73.83250150440765,1,0.0,26928.20920461253,155.28497310133693,21.55,PCMC,Grade B,Low,Chinchwad Gaon,3679.7454948946834,49848,PCMC_23,Chinchwad East,PCMC,2058.5306882154714,1,573.663553673774,1,2398.046399945979,45000.0,5000.0,57.69,Unknown,14540.969817751053,0.0006303359340926,0.2942867407625445,0.6354598463346655,0.0196664568911264,0.167089961235129,23308.71588533204,retail_electronics,1,2596050.0,6859.446029254514,0.019666456891126494,56.57732448696189
ChIJa13u4Mi3wjsRSsyE_stEo9o,C- Connect / Best Mobile Store in Moshi Ckikhali Bhosari,18.66817379999999,73.829107,4.7,65,94.0,1,10,Medium,253800,Medium,1710,cell_1710,0.0190625256914634,18.649142869420118,73.82800992798704,1,0.0,11338.81928718072,458.8700830210372,21.55,PCMC,Grade B,Low,Chinchwad Gaon,3179.745494894684,49848,PCMC_23,Chinchwad East,PCMC,1722.6146466398288,1,1073.663553673774,1,2763.436012423499,45000.0,5000.0,57.69,Unknown,14631.426428401832,0.0006303359340926,0.2657146279885973,0.4822383063194438,0.0196664568911264,0.167089961235129,7772.329708551033,retail_electronics,1,2596050.0,2065.2216971123607,0.019666456891126494,56.57732448696189
ChIJF7enDja3wjsRQdS5dX_rcrU,Gk electronic services,18.6674231,73.82909939999999,4.9,130,98.0,1,13,High,343980,Medium,1710,cell_1710,0.0183126671820579,18.649142869420118,73.82800992798704,1,0.0,11338.81928718072,458.8700830210372,21.55,PCMC,Grade B,Low,Chinchwad Gaon,3179.745494894684,49848,PCMC_23,Chinchwad East,PCMC,1722.6146466398288,1,1073.663553673774,1,2763.436012423499,45000.0,5000.0,57.69,Unknown,14631.426428401832,0.0006303359340926,0.2657146279885973,0.4822383063194438,0.0196664568911264,0.167089961235129,7772.329708551033,retail_electronics,1,2596050.0,2065.2216971123607,0.019666456891126494,56.57732448696189
ChIJR7XH3fO3wjsR3Rq55OmKtUk,Iconsys India,18.6720018,73.82362959999999,4.3,3,86.0,1,10,Low,232200,Medium,1651,cell_1651,0.0228592012867909,18.649142869420118,73.82351835156645,2,0.0,6132.074177928795,406.01131099883895,21.55,PCMC,Grade B,Low,Chinchwad Gaon,2679.745494894684,49848,PCMC_23,Chinchwad East,PCMC,1482.313680470926,1,1521.3771375976503,1,2886.412873002546,45000.0,5000.0,57.69,Unknown,14736.542443968136,0.0006303359340926,0.2573066816823877,0.3966086568678864,0.0393329137822529,0.334179922470258,4361.326349197384,retail_electronics,1,2596050.0,1122.1984106459413,0.03933291378225299,55.50675749318801
ChIJUUcVMvzHwjsRk4aPEGtM8bc,New Jannat Car Accessories,18.663992,73.8484119,4.1,9,82.0,1,10,Low,221400,Medium,2005,cell_2005,0.0149907786747996,18.649142869420118,73.85046781009004,4,0.0,33980.022809217124,0.0,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,5642.748563197002,55074,PCMC_13,Talwade,PCMC,2729.122840502809,1,0.0,1,1753.364593773149,45000.0,5000.0,57.69,Unknown,14330.615365539672,0.0006303359340926,0.3631920023456183,1.0,0.0713343082355458,0.6146848203583613,33980.022809217124,retail_electronics,1,2596050.0,12341.27252382935,0.07133430823554589,53.848737557013024
ChIJHQAAwHvIwjsR9k36hPzicd4,Expert Fire & Security Solution,18.6775342,73.8815573,5.0,1,100.0,1,10,Low,270000,Medium,2418,cell_2418,0.0283935069339358,18.649142869420118,73.88190884503422,2,0.0,21464.982150575797,0.0,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,7544.705358365377,50164,PCMC_8,Charholi Budruk,PCMC,1476.3209228139713,1,3304.005801356679,1,100.93079059571028,45000.0,5000.0,57.69,Unknown,14560.024735103863,0.0006303359340926,0.9083223110318344,0.2323416942618402,0.0390899851458056,0.3324247058041353,21464.982150575797,retail_electronics,1,2596050.0,19497.122193268082,0.039089985145805646,55.51973440674141
ChIJCyp4E4TIwjsR-hdPw-ptRDg,Prasad Electronics & Services,18.677964,73.8988991,4.3,97,86.0,1,10,Medium,232200,Medium,2654,cell_2654,0.0288376532142303,18.649142869420118,73.89987515071661,16,0.0,7438.991015312795,1489.704393288936,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6427.297079523393,50164,PCMC_8,Charholi Budruk,PCMC,1605.4909706030776,1,3285.005947542532,1,1911.2798587867344,45000.0,5000.0,57.69,Unknown,15021.391295687425,0.0006303359340926,0.3434915392904708,0.2333719047866209,0.3127198811664451,2.659397646433083,2987.9013088320007,retail_electronics,1,2596050.0,1026.3188198187163,0.31271988116644517,43.946923351795604
ChIJ_wt27SPJwjsRTiHTyAzIvRk,Hari Om Car Accessories,18.6782518,73.8710206,5.0,44,100.0,1,10,Medium,270000,Medium,2300,cell_2300,0.0291712052505318,18.649142869420118,73.87292569219302,1,49.78251963574439,3044.0353502910853,587.3827521196698,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,8026.825539543037,50164,PCMC_8,Charholi Budruk,PCMC,2100.985072318495,1,2304.833409507815,1,599.9379803495176,45000.0,5000.0,57.69,Unknown,14417.337788442956,0.0006303359340926,0.6250242273650776,0.3025871129004741,0.0195449925729028,0.1662123529020676,1917.6442141797952,retail_electronics,1,2596050.0,1198.5740933288378,0.019544992572902823,56.58406487232574
ChIJOQsyusrJwjsRBH0LfGeosPQ,perfect Security CCTV,18.6755269,73.87327549999999,5.0,2,100.0,1,10,Low,270000,Medium,2300,cell_2300,0.0263863494091593,18.649142869420118,73.87292569219302,1,49.78251963574439,3044.0353502910853,587.3827521196698,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,8026.825539543037,50164,PCMC_8,Charholi Budruk,PCMC,2100.985072318495,1,2304.833409507815,1,599.9379803495176,45000.0,5000.0,57.69,Unknown,14417.337788442956,0.0006303359340926,0.6250242273650776,0.3025871129004741,0.0195449925729028,0.1662123529020676,1917.6442141797952,retail_electronics,1,2596050.0,1198.5740933288378,0.019544992572902823,56.58406487232574
ChIJZbD_cxGGXIIR2pbm2mTklyA,Jeenn Solutions,18.672242,73.87779239999999,5.0,13,100.0,1,10,Low,270000,Medium,2359,cell_2359,0.0231021764581543,18.649142869420118,73.87741726861361,1,28.382926646620035,11150.52672280599,110.44205854816836,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,7878.812521158981,50164,PCMC_8,Charholi Budruk,PCMC,1745.517364743681,1,2804.345857859013,1,136.1565420148971,45000.0,5000.0,57.69,Unknown,14481.12118252623,0.0006303359340926,0.8801604030960094,0.2628572788497137,0.0195449925729028,0.1662123529020676,10041.520525064212,retail_electronics,1,2596050.0,8838.148753037369,0.019544992572902823,56.58406487232574
ChIJDQUFqhbJwjsRVimaqDiNgtM,Om Sai Electrical And Electronics Chimbali,18.6945095,73.8593475,4.8,5,96.0,1,10,Low,259200,Medium,2123,cell_2123,0.0453667485582763,18.649142869420118,73.85945096293122,1,156.96661801811072,19782.0250213088,718.0969571564347,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,6586.0715229475945,53622,PCMC_7,Bhosari,PCMC,3054.011634467337,1,809.9142614256529,1,1871.565489282942,45000.0,5000.0,57.69,Unknown,14318.489803279794,0.0006303359340926,0.3482421012970558,0.5525123600121861,0.0183076416096078,0.1571783345383672,11513.916568509248,retail_electronics,1,2596050.0,4009.6304999766467,0.01830764160960785,56.652820466721806
ChIJfS4ud8DJwjsRTSyEwyv8xQs,AV Computers,18.6720131,73.8891972,5.0,7,100.0,1,10,Low,270000,Medium,2536,cell_2536,0.0229329410808057,18.649142869420118,73.89089199787541,1,12.381240816321224,9762.722999057496,558.6548706124843,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6936.595948049633,50164,PCMC_8,Charholi Budruk,PCMC,1341.0648890873415,1,3708.253815969208,1,914.2016469404588,45000.0,5000.0,57.69,Unknown,14762.17608651017,0.0006303359340926,0.5224110017867438,0.2123929675601286,0.0195449925729028,0.1662123529020676,6263.556598146173,retail_electronics,1,2596050.0,3272.1508771855115,0.019544992572902823,56.58406487232574
ChIJz-zDVADJwjsR2-CotGJ6d8U,"Tech Solutions & Services | Laptop & Computer Repair | CCTV Installation | Dehu Phata, Alandi – PCMC",18.6720236,73.889484,4.7,15,94.0,1,10,Low,253800,Medium,2536,cell_2536,0.0229240112084791,18.649142869420118,73.89089199787541,1,12.381240816321224,9762.722999057496,558.6548706124843,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6936.595948049633,50164,PCMC_8,Charholi Budruk,PCMC,1341.0648890873415,1,3708.253815969208,1,914.2016469404588,45000.0,5000.0,57.69,Unknown,14762.17608651017,0.0006303359340926,0.5224110017867438,0.2123929675601286,0.0195449925729028,0.1662123529020676,6263.556598146173,retail_electronics,1,2596050.0,3272.1508771855115,0.019544992572902823,56.58406487232574
ChIJ97gWJTzIwjsRQ5-OtDS79PU,Samruddhi Electronics,18.6949833,73.8571588,5.0,1,100.0,1,10,Low,270000,Medium,2064,cell_2064,0.0458931639293537,18.649142869420118,73.85495938651064,1,135.56569397589192,20738.709836520957,218.09695715643463,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,6112.157943510748,53622,PCMC_7,Bhosari,PCMC,2899.5786526381207,1,319.8429717402905,1,1790.75914137915,45000.0,5000.0,57.69,Unknown,14316.729361342144,0.0006303359340926,0.3583254409786921,0.757665890118308,0.0183076416096078,0.1571783345383672,17025.500075900425,retail_electronics,1,2596050.0,6100.669822579776,0.01830764160960785,56.652820466721806
ChIJTWQo-7bJwjsRgefgjPUAvcI,Piyush electronics & mobiles shopee.,18.6718346,73.8902267,4.3,9,86.0,1,10,Low,232200,Medium,2536,cell_2536,0.0227014814048154,18.649142869420118,73.89089199787541,1,12.381240816321224,9762.722999057496,558.6548706124843,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6936.595948049633,50164,PCMC_8,Charholi Budruk,PCMC,1341.0648890873415,1,3708.253815969208,1,914.2016469404588,45000.0,5000.0,57.69,Unknown,14762.17608651017,0.0006303359340926,0.5224110017867438,0.2123929675601286,0.0195449925729028,0.1662123529020676,6263.556598146173,retail_electronics,1,2596050.0,3272.1508771855115,0.019544992572902823,56.58406487232574
ChIJ75h-O4DIwjsR-8VG5xSWCG8,Smart Computer,18.671995,73.890804,3.2,5,64.0,0,10,Low,172800,Low,2536,cell_2536,0.0228523000082309,18.649142869420118,73.89089199787541,1,12.381240816321224,9762.722999057496,558.6548706124843,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6936.595948049633,50164,PCMC_8,Charholi Budruk,PCMC,1341.0648890873415,1,3708.253815969208,1,914.2016469404588,45000.0,5000.0,57.69,Unknown,14762.17608651017,0.0006303359340926,0.5224110017867438,0.2123929675601286,0.0195449925729028,0.1662123529020676,6263.556598146173,retail_electronics,1,2596050.0,3272.1508771855115,0.019544992572902823,56.58406487232574
ChIJ1Us9VKPJwjsRl2aTXkzK0DE,DIGSOL INFO SYSTEMS,18.6719791,73.8908072,5.0,4,100.0,1,10,Low,270000,Medium,2536,cell_2536,0.0228363880195065,18.649142869420118,73.89089199787541,1,12.381240816321224,9762.722999057496,558.6548706124843,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6936.595948049633,50164,PCMC_8,Charholi Budruk,PCMC,1341.0648890873415,1,3708.253815969208,1,914.2016469404588,45000.0,5000.0,57.69,Unknown,14762.17608651017,0.0006303359340926,0.5224110017867438,0.2123929675601286,0.0195449925729028,0.1662123529020676,6263.556598146173,retail_electronics,1,2596050.0,3272.1508771855115,0.019544992572902823,56.58406487232574
ChIJCcMyQQDJwjsR4zd1Nfr7qeI,Hariom mobile and electronics,18.6716525,73.8907541,5.0,3,100.0,1,10,Low,270000,Medium,2536,cell_2536,0.0225100529689959,18.649142869420118,73.89089199787541,1,12.381240816321224,9762.722999057496,558.6548706124843,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6936.595948049633,50164,PCMC_8,Charholi Budruk,PCMC,1341.0648890873415,1,3708.253815969208,1,914.2016469404588,45000.0,5000.0,57.69,Unknown,14762.17608651017,0.0006303359340926,0.5224110017867438,0.2123929675601286,0.0195449925729028,0.1662123529020676,6263.556598146173,retail_electronics,1,2596050.0,3272.1508771855115,0.019544992572902823,56.58406487232574
ChIJb1UnXg_JwjsRksGJ_-gx2rI,Avi photography,18.6978126,73.85931699999999,5.0,15,100.0,1,10,Low,270000,Medium,2123,cell_2123,0.0486699149453286,18.649142869420118,73.85945096293122,1,156.96661801811072,19782.0250213088,718.0969571564347,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,6586.0715229475945,53622,PCMC_7,Bhosari,PCMC,3054.011634467337,1,809.9142614256529,1,1871.565489282942,45000.0,5000.0,57.69,Unknown,14318.489803279794,0.0006303359340926,0.3482421012970558,0.5525123600121861,0.0183076416096078,0.1571783345383672,11513.916568509248,retail_electronics,1,2596050.0,4009.6304999766467,0.01830764160960785,56.652820466721806
ChIJX0F_GonHwjsRKx6XtY9qV80,PlusOne Infotech,18.6672379,73.8881056,4.6,5,92.0,1,10,Low,248399,Medium,2477,cell_2477,0.0181751964379479,18.649142869420118,73.88640042145481,1,5.813731682952493,10219.27866838758,101.58253790060115,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,7229.762869245637,50164,PCMC_8,Charholi Budruk,PCMC,1346.185746342186,1,3685.808984537721,1,420.8938436245542,45000.0,5000.0,57.69,Unknown,14653.804204237002,0.0006303359340926,0.7037823441117197,0.2134103210992615,0.0195449925729028,0.1662123529020676,9276.906919624476,retail_electronics,1,2596050.0,6528.923297999547,0.019544992572902823,56.58406487232574
ChIJ-XtILwDJwjsRKDz8X4yKBks,TECH SOLUTIONS & SERVICES,18.6716178,73.8914648,4.0,4,80.0,1,10,Low,216000,Medium,2536,cell_2536,0.0224822286894474,18.649142869420118,73.89089199787541,1,12.381240816321224,9762.722999057496,558.6548706124843,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6936.595948049633,50164,PCMC_8,Charholi Budruk,PCMC,1341.0648890873415,1,3708.253815969208,1,914.2016469404588,45000.0,5000.0,57.69,Unknown,14762.17608651017,0.0006303359340926,0.5224110017867438,0.2123929675601286,0.0195449925729028,0.1662123529020676,6263.556598146173,retail_electronics,1,2596050.0,3272.1508771855115,0.019544992572902823,56.58406487232574
ChIJY1PhKIDIwjsRaTCEZq5pWSU,Jagdamba Electronics Alandi Devachi,18.672739,73.8922618,4.3,40,86.0,1,10,Medium,232200,Medium,2536,cell_2536,0.0236358570016733,18.649142869420118,73.89089199787541,1,12.381240816321224,9762.722999057496,558.6548706124843,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6936.595948049633,50164,PCMC_8,Charholi Budruk,PCMC,1341.0648890873415,1,3708.253815969208,1,914.2016469404588,45000.0,5000.0,57.69,Unknown,14762.17608651017,0.0006303359340926,0.5224110017867438,0.2123929675601286,0.0195449925729028,0.1662123529020676,6263.556598146173,retail_electronics,1,2596050.0,3272.1508771855115,0.019544992572902823,56.58406487232574
ChIJjU0SaY_JwjsRyA7Y9lvfZzg,GENIUS Computer Institute,18.67189,73.89186389999999,5.0,1,100.0,1,10,Low,270000,Medium,2536,cell_2536,0.0227678840333965,18.649142869420118,73.89089199787541,1,12.381240816321224,9762.722999057496,558.6548706124843,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6936.595948049633,50164,PCMC_8,Charholi Budruk,PCMC,1341.0648890873415,1,3708.253815969208,1,914.2016469404588,45000.0,5000.0,57.69,Unknown,14762.17608651017,0.0006303359340926,0.5224110017867438,0.2123929675601286,0.0195449925729028,0.1662123529020676,6263.556598146173,retail_electronics,1,2596050.0,3272.1508771855115,0.019544992572902823,56.58406487232574
ChIJb3lQOdPJwjsRJHirjjGR7x0,Intel group computer shop,18.6725085,73.8923334,4.3,37,86.0,1,10,Medium,232200,Medium,2536,cell_2536,0.0234100476821476,18.649142869420118,73.89089199787541,1,12.381240816321224,9762.722999057496,558.6548706124843,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6936.595948049633,50164,PCMC_8,Charholi Budruk,PCMC,1341.0648890873415,1,3708.253815969208,1,914.2016469404588,45000.0,5000.0,57.69,Unknown,14762.17608651017,0.0006303359340926,0.5224110017867438,0.2123929675601286,0.0195449925729028,0.1662123529020676,6263.556598146173,retail_electronics,1,2596050.0,3272.1508771855115,0.019544992572902823,56.58406487232574
ChIJQaLCKYTIwjsR26WJBF9ulFQ,Pravin Photo Studio,18.6796247,73.8948733,5.0,2,100.0,1,10,Low,270000,Medium,2595,cell_2595,0.0304861013473048,18.649142869420118,73.89538357429602,2,0.0,15395.024822171828,1029.9177433286616,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6668.077350141813,50164,PCMC_8,Charholi Budruk,PCMC,1394.599820798583,1,3467.1609739843348,1,1412.2243713150694,45000.0,5000.0,57.69,Unknown,14884.821656436246,0.0006303359340926,0.4145551350411202,0.2238558238272044,0.0390899851458056,0.3324247058041353,7584.063380286065,retail_electronics,1,2596050.0,3144.012418774904,0.039089985145805646,55.51973440674141
ChIJ-YkBhYHIwjsRTJjLT-fS8Dg,Pandhare Electricals,18.6739928,73.8943144,4.1,9,82.0,1,10,Low,221400,Medium,2595,cell_2595,0.024872920686973,18.649142869420118,73.89538357429602,2,0.0,15395.024822171828,1029.9177433286616,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6668.077350141813,50164,PCMC_8,Charholi Budruk,PCMC,1394.599820798583,1,3467.1609739843348,1,1412.2243713150694,45000.0,5000.0,57.69,Unknown,14884.821656436246,0.0006303359340926,0.4145551350411202,0.2238558238272044,0.0390899851458056,0.3324247058041353,7584.063380286065,retail_electronics,1,2596050.0,3144.012418774904,0.039089985145805646,55.51973440674141
ChIJ8_Nwi2PJwjsRHrSjevXm24k,Infotech Group Pune,18.6770212,73.8972596,4.6,32,92.0,1,10,Medium,248399,Medium,2595,cell_2595,0.0279413812894659,18.649142869420118,73.89538357429602,2,0.0,15395.024822171828,1029.9177433286616,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6668.077350141813,50164,PCMC_8,Charholi Budruk,PCMC,1394.599820798583,1,3467.1609739843348,1,1412.2243713150694,45000.0,5000.0,57.69,Unknown,14884.821656436246,0.0006303359340926,0.4145551350411202,0.2238558238272044,0.0390899851458056,0.3324247058041353,7584.063380286065,retail_electronics,1,2596050.0,3144.012418774904,0.039089985145805646,55.51973440674141
ChIJ99FbQoPIwjsRh1nFOXHrVyw,Om photos studio,18.6759022,73.89772219999999,5.0,3,100.0,1,10,Low,270000,Medium,2654,cell_2654,0.0268457998553179,18.649142869420118,73.89987515071661,16,0.0,7438.991015312795,1489.704393288936,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6427.297079523393,50164,PCMC_8,Charholi Budruk,PCMC,1605.4909706030776,1,3285.005947542532,1,1911.2798587867344,45000.0,5000.0,57.69,Unknown,15021.391295687425,0.0006303359340926,0.3434915392904708,0.2333719047866209,0.3127198811664451,2.659397646433083,2987.9013088320007,retail_electronics,1,2596050.0,1026.3188198187163,0.31271988116644517,43.946923351795604
ChIJlfyvMonJwjsRbf7JxIHSnxU,Avdhoot gas and electronics apllience repairs,18.6756317,73.8985479,4.8,97,96.0,1,10,Medium,259200,Medium,2654,cell_2654,0.0265220613820771,18.649142869420118,73.89987515071661,16,0.0,7438.991015312795,1489.704393288936,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6427.297079523393,50164,PCMC_8,Charholi Budruk,PCMC,1605.4909706030776,1,3285.005947542532,1,1911.2798587867344,45000.0,5000.0,57.69,Unknown,15021.391295687425,0.0006303359340926,0.3434915392904708,0.2333719047866209,0.3127198811664451,2.659397646433083,2987.9013088320007,retail_electronics,1,2596050.0,1026.3188198187163,0.31271988116644517,43.946923351795604
ChIJp-sLZDbJwjsRa602UamMUQk,Jio point alandi,18.6797475,73.9000556,3.5,41,70.0,0,10,Medium,189000,Low,2654,cell_2654,0.0306051625526682,18.649142869420118,73.89987515071661,16,0.0,7438.991015312795,1489.704393288936,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6427.297079523393,50164,PCMC_8,Charholi Budruk,PCMC,1605.4909706030776,1,3285.005947542532,1,1911.2798587867344,45000.0,5000.0,57.69,Unknown,15021.391295687425,0.0006303359340926,0.3434915392904708,0.2333719047866209,0.3127198811664451,2.659397646433083,2987.9013088320007,retail_electronics,1,2596050.0,1026.3188198187163,0.31271988116644517,43.946923351795604
ChIJufJSTQDJwjsRXdXEC24wFCU,SP Photo Studio and Videography,18.6762086,73.9063559,3.7,3,74.0,0,10,Low,199800,Low,2713,cell_2713,0.0271387284245399,18.649142869420118,73.90436672713722,21,0.0,18534.13577483101,1951.5084300058013,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6217.478584557057,50164,PCMC_8,Charholi Budruk,PCMC,1926.2123074065807,1,3171.958847661743,1,2410.726803740199,45000.0,5000.0,57.69,Unknown,15171.50898722176,0.0006303359340926,0.2931926411999346,0.239695557054804,0.4104448440309592,3.490459410943421,6279.546955179994,retail_electronics,1,2596050.0,1841.1169573282298,0.41044484403095927,40.901989357574415
ChIJ89HUaQPJwjsRxagn24OmZqE,Herostone Pvt.Ltd,18.6750059,73.9016048,5.0,4,100.0,1,10,Low,45000,Low,2654,cell_2654,0.0259208031785201,18.649142869420118,73.89987515071661,16,0.0,7438.991015312795,1489.704393288936,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6427.297079523393,50164,PCMC_8,Charholi Budruk,PCMC,1605.4909706030776,1,3285.005947542532,1,1911.2798587867344,45000.0,5000.0,57.69,Unknown,15021.391295687425,0.0006303359340926,0.3434915392904708,0.2333719047866209,0.3127198811664451,2.659397646433083,2987.9013088320007,retail_electronics,1,2596050.0,1026.3188198187163,0.31271988116644517,43.946923351795604
ChIJTzcSFYPIwjsRgLVqUwLlvoI,"Hari Om Electronics- Best Electronics Shop in Alandi- Home Appliances Showroom in Alandi, Pune",18.6758847,73.89934439999999,4.3,198,86.0,1,17,High,394740,Medium,2654,cell_2654,0.0267470970216689,18.649142869420118,73.89987515071661,16,0.0,7438.991015312795,1489.704393288936,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6427.297079523393,50164,PCMC_8,Charholi Budruk,PCMC,1605.4909706030776,1,3285.005947542532,1,1911.2798587867344,45000.0,5000.0,57.69,Unknown,15021.391295687425,0.0006303359340926,0.3434915392904708,0.2333719047866209,0.3127198811664451,2.659397646433083,2987.9013088320007,retail_electronics,1,2596050.0,1026.3188198187163,0.31271988116644517,43.946923351795604
ChIJLyssU53HwjsRDdoVCoAUJqU,SHARANYA ENTERPRISES,18.6712101,73.9052167,3.0,2,60.0,0,10,Low,162000,Low,2713,cell_2713,0.0220835938953175,18.649142869420118,73.90436672713722,21,0.0,18534.13577483101,1951.5084300058013,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6217.478584557057,50164,PCMC_8,Charholi Budruk,PCMC,1926.2123074065807,1,3171.958847661743,1,2410.726803740199,45000.0,5000.0,57.69,Unknown,15171.50898722176,0.0006303359340926,0.2931926411999346,0.239695557054804,0.4104448440309592,3.490459410943421,6279.546955179994,retail_electronics,1,2596050.0,1841.1169573282298,0.41044484403095927,40.901989357574415
ChIJw0DKKUfJwjsRQGd4tH6obTU,Vedant home,18.694959,73.9115066,5.0,1,100.0,1,10,Low,270000,Medium,2831,cell_2831,0.0458531951165021,18.649142869420118,73.9133498799784,4,0.0,4349.554571082576,2161.7152964560787,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,5903.458677027983,50164,PCMC_8,Charholi Budruk,PCMC,2734.168803537508,1,3135.503434399239,1,3410.107002662325,45000.0,5000.0,57.69,Unknown,15510.779646777488,0.0006303359340926,0.2267518677883127,0.2418085284809512,0.0781799702916112,0.6648494116082707,1375.6945718540596,retail_electronics,1,2596050.0,311.94131367415116,0.07817997029161129,53.50683706765282
ChIJPXvE8tS_wjsRqhyA7FtRm1g,Reliance Digital,18.4992085,73.8217439,4.8,1784,96.0,1,175,High,4536000,High,1616,cell_1616,0.0019979132042966,18.500126638775043,73.82351835156645,17,0.0,22579.4838665368,192.24547875743175,27.84,Central Pune,Grade B,High,Karve Nagar,1161.705049034208,91381,PMC_5,Karve Nagar,PMC,552.1676129731463,1,384.369983388111,1,192.50847486464116,45000.0,5000.0,57.69,Unknown,4162.106290907836,0.0006303359340926,0.8385684639377575,0.7223502474046695,0.1840205237007609,1.6768428009193044,18938.619830262916,retail_electronics,1,2596050.0,15881.329340164728,0.18402052370076097,48.72381757343597
